"año","Tipo de delito","Mes","Conteo"
2019,"Evasión de presos","Abril",0
2019,"Evasión de presos","Mayo",0
2019,"Evasión de presos","Junio",0
2019,"Evasión de presos","Julio",0
2019,"Evasión de presos","Agosto",0
2019,"Evasión de presos","Septiembre",1
2019,"Evasión de presos","Octubre",1
2019,"Evasión de presos","Noviembre",1
2019,"Evasión de presos","Diciembre",0
2019,"Extorsión","Enero",18
2019,"Extorsión","Febrero",16
2019,"Extorsión","Marzo",8
2019,"Extorsión","Abril",14
2019,"Extorsión","Mayo",24
2019,"Extorsión","Junio",14
2019,"Extorsión","Julio",16
2019,"Extorsión","Agosto",21
2019,"Extorsión","Septiembre",19
2019,"Extorsión","Octubre",25
2019,"Extorsión","Noviembre",23
2019,"Extorsión","Diciembre",12
2019,"Falsedad","Enero",10
2019,"Falsedad","Febrero",11
2019,"Falsedad","Marzo",12
2019,"Falsedad","Abril",14
2019,"Falsedad","Mayo",10
2019,"Falsedad","Junio",12
2019,"Falsedad","Julio",10
2019,"Falsedad","Agosto",3
2019,"Falsedad","Septiembre",15
2019,"Falsedad","Octubre",7
2019,"Falsedad","Noviembre",7
2019,"Falsedad","Diciembre",7
2019,"Falsificación","Enero",11
2019,"Falsificación","Febrero",25
2019,"Falsificación","Marzo",28
2019,"Falsificación","Abril",21
2019,"Falsificación","Mayo",21
2019,"Falsificación","Junio",25
2019,"Falsificación","Julio",23
2019,"Falsificación","Agosto",16
2019,"Falsificación","Septiembre",16
2019,"Falsificación","Octubre",23
2019,"Falsificación","Noviembre",20
2019,"Falsificación","Diciembre",24
2019,"Feminicidio","Enero",3
2019,"Feminicidio","Febrero",0
2019,"Feminicidio","Marzo",1
2019,"Feminicidio","Abril",4
2019,"Feminicidio","Mayo",1
2019,"Feminicidio","Junio",2
2019,"Feminicidio","Julio",2
2019,"Feminicidio","Agosto",1
2019,"Feminicidio","Septiembre",1
2019,"Feminicidio","Octubre",2
2019,"Feminicidio","Noviembre",1
2019,"Feminicidio","Diciembre",2
2019,"Fraude","Enero",193
2019,"Fraude","Febrero",158
2019,"Fraude","Marzo",147
2019,"Fraude","Abril",121
2019,"Fraude","Mayo",169
2019,"Fraude","Junio",125
2019,"Fraude","Julio",110
2019,"Fraude","Agosto",110
2019,"Fraude","Septiembre",125
2019,"Fraude","Octubre",146
2019,"Fraude","Noviembre",111
2019,"Fraude","Diciembre",100
2019,"Homicidio","Enero",77
2019,"Homicidio","Febrero",61
2019,"Homicidio","Marzo",59
2019,"Homicidio","Abril",58
2019,"Homicidio","Mayo",55
2019,"Homicidio","Junio",60
2019,"Homicidio","Julio",46
2019,"Homicidio","Agosto",54
2019,"Homicidio","Septiembre",44
2019,"Homicidio","Octubre",52
2019,"Homicidio","Noviembre",29
2019,"Homicidio","Diciembre",51
2019,"Hostigamiento sexual","Enero",0
2019,"Hostigamiento sexual","Febrero",9
2019,"Hostigamiento sexual","Marzo",7
2019,"Hostigamiento sexual","Abril",4
2019,"Hostigamiento sexual","Mayo",5
2019,"Hostigamiento sexual","Junio",6
2019,"Hostigamiento sexual","Julio",1
2019,"Hostigamiento sexual","Agosto",4
2019,"Hostigamiento sexual","Septiembre",2
2019,"Hostigamiento sexual","Octubre",7
2019,"Hostigamiento sexual","Noviembre",8
2019,"Hostigamiento sexual","Diciembre",3
2019,"Incesto","Enero",0
2019,"Incesto","Febrero",0
2019,"Incesto","Marzo",0
2019,"Incesto","Abril",0
2019,"Incesto","Mayo",0
2019,"Incesto","Junio",0
2019,"Incesto","Julio",0
2019,"Incesto","Agosto",0
2019,"Incesto","Septiembre",0
2019,"Incesto","Octubre",0
2019,"Incesto","Noviembre",0
2019,"Incesto","Diciembre",1
2019,"Incumplimiento de obligaciones de asistencia familiar","Enero",82
2019,"Incumplimiento de obligaciones de asistencia familiar","Febrero",103
2019,"Incumplimiento de obligaciones de asistencia familiar","Marzo",68
2019,"Incumplimiento de obligaciones de asistencia familiar","Abril",69
2019,"Incumplimiento de obligaciones de asistencia familiar","Mayo",99
2019,"Incumplimiento de obligaciones de asistencia familiar","Junio",78
2019,"Incumplimiento de obligaciones de asistencia familiar","Julio",48
2019,"Incumplimiento de obligaciones de asistencia familiar","Agosto",77
2019,"Incumplimiento de obligaciones de asistencia familiar","Septiembre",70
2019,"Incumplimiento de obligaciones de asistencia familiar","Octubre",92
2019,"Incumplimiento de obligaciones de asistencia familiar","Noviembre",73
2019,"Incumplimiento de obligaciones de asistencia familiar","Diciembre",55
2019,"Lesiones","Enero",772
2019,"Lesiones","Febrero",597
2019,"Lesiones","Marzo",519
2019,"Lesiones","Abril",610
2019,"Lesiones","Mayo",554
2019,"Lesiones","Junio",447
2019,"Lesiones","Julio",500
2019,"Lesiones","Agosto",449
2019,"Lesiones","Septiembre",483
2019,"Lesiones","Octubre",485
2019,"Lesiones","Noviembre",416
2019,"Lesiones","Diciembre",382
2019,"Narcomenudeo","Enero",38
2019,"Narcomenudeo","Febrero",29
2019,"Narcomenudeo","Marzo",30
2019,"Narcomenudeo","Abril",39
2019,"Narcomenudeo","Mayo",38
2019,"Narcomenudeo","Junio",44
2019,"Narcomenudeo","Julio",39
2019,"Narcomenudeo","Agosto",45
2019,"Narcomenudeo","Septiembre",32
2019,"Narcomenudeo","Octubre",29
2019,"Narcomenudeo","Noviembre",38
2019,"Narcomenudeo","Diciembre",21
2019,"Otros delitos contra el patrimonio","Enero",28
2019,"Otros delitos contra el patrimonio","Febrero",19
2019,"Otros delitos contra el patrimonio","Marzo",27
2019,"Otros delitos contra el patrimonio","Abril",19
2019,"Otros delitos contra el patrimonio","Mayo",20
2019,"Otros delitos contra el patrimonio","Junio",19
2019,"Otros delitos contra el patrimonio","Julio",15
2019,"Otros delitos contra el patrimonio","Agosto",13
2019,"Otros delitos contra el patrimonio","Septiembre",16
2019,"Otros delitos contra el patrimonio","Octubre",10
2019,"Otros delitos contra el patrimonio","Noviembre",10
2019,"Otros delitos contra el patrimonio","Diciembre",14
2019,"Otros delitos contra la familia","Enero",0
2019,"Otros delitos contra la familia","Febrero",1
2019,"Otros delitos contra la familia","Marzo",0
2019,"Otros delitos contra la familia","Abril",0
2019,"Otros delitos contra la familia","Mayo",1
2019,"Otros delitos contra la familia","Junio",1
2019,"Otros delitos contra la familia","Julio",4
2019,"Otros delitos contra la familia","Agosto",1
2019,"Otros delitos contra la familia","Septiembre",0
2019,"Otros delitos contra la familia","Octubre",0
2019,"Otros delitos contra la familia","Noviembre",2
2019,"Otros delitos contra la familia","Diciembre",1
2019,"Otros delitos contra la sociedad","Enero",0
2019,"Otros delitos contra la sociedad","Febrero",0
2019,"Otros delitos contra la sociedad","Marzo",0
2019,"Otros delitos contra la sociedad","Abril",0
2019,"Otros delitos contra la sociedad","Mayo",0
2019,"Otros delitos contra la sociedad","Junio",0
2019,"Otros delitos contra la sociedad","Julio",0
2019,"Otros delitos contra la sociedad","Agosto",0
2019,"Otros delitos contra la sociedad","Septiembre",0
2019,"Otros delitos contra la sociedad","Octubre",0
2019,"Otros delitos contra la sociedad","Noviembre",0
2019,"Otros delitos contra la sociedad","Diciembre",0
2019,"Otros delitos del Fuero Común","Enero",509
2019,"Otros delitos del Fuero Común","Febrero",391
2019,"Otros delitos del Fuero Común","Marzo",522
2019,"Otros delitos del Fuero Común","Abril",401
2019,"Otros delitos del Fuero Común","Mayo",368
2019,"Otros delitos del Fuero Común","Junio",424
2019,"Otros delitos del Fuero Común","Julio",384
2019,"Otros delitos del Fuero Común","Agosto",445
2019,"Otros delitos del Fuero Común","Septiembre",334
2019,"Otros delitos del Fuero Común","Octubre",377
2019,"Otros delitos del Fuero Común","Noviembre",344
2019,"Otros delitos del Fuero Común","Diciembre",247
2019,"Otros delitos que atentan contra la libertad personal","Enero",299
2019,"Otros delitos que atentan contra la libertad personal","Febrero",178
2019,"Otros delitos que atentan contra la libertad personal","Marzo",159
2019,"Otros delitos que atentan contra la libertad personal","Abril",150
2019,"Otros delitos que atentan contra la libertad personal","Mayo",138
2019,"Otros delitos que atentan contra la libertad personal","Junio",80
2019,"Otros delitos que atentan contra la libertad personal","Julio",98
2019,"Otros delitos que atentan contra la libertad personal","Agosto",120
2019,"Otros delitos que atentan contra la libertad personal","Septiembre",122
2019,"Otros delitos que atentan contra la libertad personal","Octubre",114
2019,"Otros delitos que atentan contra la libertad personal","Noviembre",182
2019,"Otros delitos que atentan contra la libertad personal","Diciembre",122
2019,"Otros delitos que atentan contra la libertad y la seguridad sexual","Enero",13
2019,"Otros delitos que atentan contra la libertad y la seguridad sexual","Febrero",2
2019,"Otros delitos que atentan contra la libertad y la seguridad sexual","Marzo",4
2019,"Otros delitos que atentan contra la libertad y la seguridad sexual","Abril",6
2019,"Otros delitos que atentan contra la libertad y la seguridad sexual","Mayo",10
2019,"Otros delitos que atentan contra la libertad y la seguridad sexual","Junio",6
2019,"Otros delitos que atentan contra la libertad y la seguridad sexual","Julio",6
2019,"Otros delitos que atentan contra la libertad y la seguridad sexual","Agosto",3
2019,"Otros delitos que atentan contra la libertad y la seguridad sexual","Septiembre",10
2019,"Otros delitos que atentan contra la libertad y la seguridad sexual","Octubre",7
2019,"Otros delitos que atentan contra la libertad y la seguridad sexual","Noviembre",6
2019,"Otros delitos que atentan contra la libertad y la seguridad sexual","Diciembre",7
2019,"Otros delitos que atentan contra la vida y la integridad corporal","Enero",33
2019,"Otros delitos que atentan contra la vida y la integridad corporal","Febrero",18
2019,"Otros delitos que atentan contra la vida y la integridad corporal","Marzo",22
2019,"Otros delitos que atentan contra la vida y la integridad corporal","Abril",23
2019,"Otros delitos que atentan contra la vida y la integridad corporal","Mayo",42
2019,"Otros delitos que atentan contra la vida y la integridad corporal","Junio",38
2019,"Otros delitos que atentan contra la vida y la integridad corporal","Julio",27
2019,"Otros delitos que atentan contra la vida y la integridad corporal","Agosto",38
2019,"Otros delitos que atentan contra la vida y la integridad corporal","Septiembre",27
2019,"Otros delitos que atentan contra la vida y la integridad corporal","Octubre",26
2019,"Otros delitos que atentan contra la vida y la integridad corporal","Noviembre",23
2019,"Otros delitos que atentan contra la vida y la integridad corporal","Diciembre",23
2019,"Rapto","Enero",0
2019,"Rapto","Febrero",0
2019,"Rapto","Marzo",1
2019,"Rapto","Abril",1
2019,"Rapto","Mayo",0
2019,"Rapto","Junio",0
2019,"Rapto","Julio",0
2019,"Rapto","Agosto",1
2019,"Rapto","Septiembre",1
2019,"Rapto","Octubre",1
2019,"Rapto","Noviembre",1
2019,"Rapto","Diciembre",0
2019,"Robo","Enero",1544
2019,"Robo","Febrero",1445
2019,"Robo","Marzo",1300
2019,"Robo","Abril",1261
2019,"Robo","Mayo",1290
2019,"Robo","Junio",1058
2019,"Robo","Julio",1140
2019,"Robo","Agosto",987
2019,"Robo","Septiembre",1218
2019,"Robo","Octubre",1326
2019,"Robo","Noviembre",1195
2019,"Robo","Diciembre",1109
2019,"Secuestro","Enero",1
2019,"Secuestro","Febrero",4
2019,"Secuestro","Marzo",2
2019,"Secuestro","Abril",4
2019,"Secuestro","Mayo",2
2019,"Secuestro","Junio",4
2019,"Secuestro","Julio",2
2019,"Secuestro","Agosto",4
2019,"Secuestro","Septiembre",1
2019,"Secuestro","Octubre",5
2019,"Secuestro","Noviembre",1
2019,"Secuestro","Diciembre",0
2019,"Tráfico de menores","Enero",0
2019,"Tráfico de menores","Febrero",0
2019,"Tráfico de menores","Marzo",0
2019,"Tráfico de menores","Abril",0
2019,"Tráfico de menores","Mayo",0
2019,"Tráfico de menores","Junio",0
2019,"Tráfico de menores","Julio",0
2019,"Tráfico de menores","Agosto",0
2019,"Tráfico de menores","Septiembre",0
2019,"Tráfico de menores","Octubre",0
2019,"Tráfico de menores","Noviembre",1
2019,"Tráfico de menores","Diciembre",0
2019,"Trata de personas","Enero",1
2019,"Trata de personas","Febrero",0
2019,"Trata de personas","Marzo",1
2019,"Trata de personas","Abril",3
2019,"Trata de personas","Mayo",0
2019,"Trata de personas","Junio",2
2019,"Trata de personas","Julio",2
2019,"Trata de personas","Agosto",0
2019,"Trata de personas","Septiembre",4
2019,"Trata de personas","Octubre",0
2019,"Trata de personas","Noviembre",1
2019,"Trata de personas","Diciembre",0
2019,"Violación equiparada","Enero",0
2019,"Violación equiparada","Febrero",0
2019,"Violación equiparada","Marzo",0
2019,"Violación equiparada","Abril",0
2019,"Violación equiparada","Mayo",0
2019,"Violación equiparada","Junio",0
2019,"Violación equiparada","Julio",0
2019,"Violación equiparada","Agosto",0
2019,"Violación equiparada","Septiembre",0
2019,"Violación equiparada","Octubre",0
2019,"Violación equiparada","Noviembre",0
2019,"Violación equiparada","Diciembre",0
2019,"Violación simple","Enero",47
2019,"Violación simple","Febrero",72
2019,"Violación simple","Marzo",48
2019,"Violación simple","Abril",55
2019,"Violación simple","Mayo",69
2019,"Violación simple","Junio",69
2019,"Violación simple","Julio",50
2019,"Violación simple","Agosto",69
2019,"Violación simple","Septiembre",63
2019,"Violación simple","Octubre",77
2019,"Violación simple","Noviembre",57
2019,"Violación simple","Diciembre",29
2019,"Violencia de género en todas sus modalidades distinta a la violencia familiar","Enero",0
2019,"Violencia de género en todas sus modalidades distinta a la violencia familiar","Febrero",0
2019,"Violencia de género en todas sus modalidades distinta a la violencia familiar","Marzo",0
2019,"Violencia de género en todas sus modalidades distinta a la violencia familiar","Abril",0
2019,"Violencia de género en todas sus modalidades distinta a la violencia familiar","Mayo",0
2019,"Violencia de género en todas sus modalidades distinta a la violencia familiar","Junio",0
2019,"Violencia de género en todas sus modalidades distinta a la violencia familiar","Julio",0
2019,"Violencia de género en todas sus modalidades distinta a la violencia familiar","Agosto",0
2019,"Violencia de género en todas sus modalidades distinta a la violencia familiar","Septiembre",0
2019,"Violencia de género en todas sus modalidades distinta a la violencia familiar","Octubre",0
2019,"Violencia de género en todas sus modalidades distinta a la violencia familiar","Noviembre",0
2019,"Violencia de género en todas sus modalidades distinta a la violencia familiar","Diciembre",0
2019,"Violencia familiar","Enero",552
2019,"Violencia familiar","Febrero",540
2019,"Violencia familiar","Marzo",463
2019,"Violencia familiar","Abril",483
2019,"Violencia familiar","Mayo",609
2019,"Violencia familiar","Junio",580
2019,"Violencia familiar","Julio",334
2019,"Violencia familiar","Agosto",456
2019,"Violencia familiar","Septiembre",456
2019,"Violencia familiar","Octubre",416
2019,"Violencia familiar","Noviembre",381
2019,"Violencia familiar","Diciembre",349
2020,"Aborto","Enero",2
2020,"Aborto","Febrero",3
2020,"Aborto","Marzo",4
2020,"Aborto","Abril",1
2020,"Aborto","Mayo",0
2020,"Aborto","Junio",2
2020,"Aborto","Julio",2
2020,"Aborto","Agosto",0
2020,"Aborto","Septiembre",2
2020,"Aborto","Octubre",3
2020,"Aborto","Noviembre",2
2020,"Aborto","Diciembre",2
2020,"Abuso de confianza","Enero",67
2020,"Abuso de confianza","Febrero",62
2020,"Abuso de confianza","Marzo",63
2020,"Abuso de confianza","Abril",25
2020,"Abuso de confianza","Mayo",6
2020,"Abuso de confianza","Junio",4
2020,"Abuso de confianza","Julio",16
2020,"Abuso de confianza","Agosto",34
2020,"Abuso de confianza","Septiembre",40
2020,"Abuso de confianza","Octubre",55
2020,"Abuso de confianza","Noviembre",51
2020,"Abuso de confianza","Diciembre",27
2020,"Abuso sexual","Enero",49
2020,"Abuso sexual","Febrero",68
2020,"Abuso sexual","Marzo",70
2020,"Abuso sexual","Abril",44
2020,"Abuso sexual","Mayo",44
2020,"Abuso sexual","Junio",40
2020,"Abuso sexual","Julio",66
2020,"Abuso sexual","Agosto",76
2020,"Abuso sexual","Septiembre",74
2020,"Abuso sexual","Octubre",66
2020,"Abuso sexual","Noviembre",67
2020,"Abuso sexual","Diciembre",42
2020,"Acoso sexual","Enero",0
2020,"Acoso sexual","Febrero",0
2020,"Acoso sexual","Marzo",0
2020,"Acoso sexual","Abril",0
2020,"Acoso sexual","Mayo",0
2020,"Acoso sexual","Junio",0
2020,"Acoso sexual","Julio",0
2020,"Acoso sexual","Agosto",0
2020,"Acoso sexual","Septiembre",0
2020,"Acoso sexual","Octubre",0
2020,"Acoso sexual","Noviembre",0
2020,"Acoso sexual","Diciembre",0
2020,"Allanamiento de morada","Enero",21
2020,"Allanamiento de morada","Febrero",26
2020,"Allanamiento de morada","Marzo",29
2020,"Allanamiento de morada","Abril",24
2020,"Allanamiento de morada","Mayo",9
2020,"Allanamiento de morada","Junio",12
2020,"Allanamiento de morada","Julio",5
2020,"Allanamiento de morada","Agosto",17
2020,"Allanamiento de morada","Septiembre",26
2020,"Allanamiento de morada","Octubre",28
2020,"Allanamiento de morada","Noviembre",38
2020,"Allanamiento de morada","Diciembre",15
2020,"Amenazas","Enero",318
2020,"Amenazas","Febrero",337
2020,"Amenazas","Marzo",313
